ID,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,SourceIP
36.0,80.0,6.0,1581670049.0,515972.0,5.0,3.0,214.0,466.0,214.0,0.0,42.8,95.703709437,466.0,0.0,155.3333333333,269.0452254424,1317.9009713705,15.5047173102,73710.28571428571,125793.44262813599,257920.0,14.0,515972.0,128993.0,148929.869363626,258131.0,14.0,258015.0,129007.5,182179.69821168305,257828.0,187.0,0.0,0.0,0.0,0.0,168.0,104.0,9.6904483189,5.8142689913,0.0,466.0,75.55555555560001,162.6246530443,26446.7777777778,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,85.0,42.8,155.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,5.0,214.0,3.0,466.0,14480.0,219.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.243.202.60
37.0,80.0,6.0,1581670049.0,481116.0,5.0,3.0,207.0,459.0,207.0,0.0,41.4,92.57321426850001,459.0,0.0,153.0,265.003773558,1384.2815454069,16.628006551400002,68730.8571428572,117104.46890195699,240176.0,10.0,481116.0,120279.0,138548.124984305,240383.0,10.0,240349.0,120174.5,169692.192455929,240165.0,184.0,0.0,0.0,0.0,0.0,168.0,104.0,10.3925040946,6.235502456799999,0.0,459.0,74.0,159.7834472028,25530.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,83.25,41.4,153.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,207.0,3.0,459.0,14480.0,219.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.141.73.59
38.0,80.0,6.0,1581670050.0,473864.0,5.0,3.0,207.0,459.0,207.0,0.0,41.4,92.57321426850001,459.0,0.0,153.0,265.003773558,1405.4665473638001,16.8824810494,67694.8571428571,115516.38091259099,236821.0,15.0,473864.0,118466.0,136764.500610843,237030.0,15.0,236990.0,118495.0,167315.606564361,236805.0,185.0,0.0,0.0,0.0,0.0,168.0,104.0,10.5515506559,6.3309303935,0.0,459.0,74.0,159.7834472028,25530.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,83.25,41.4,153.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,207.0,3.0,459.0,14480.0,219.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.141.73.59
39.0,80.0,6.0,1581670050.0,473511.0,5.0,3.0,203.0,455.0,203.0,0.0,40.6,90.7843598865,455.0,0.0,151.6666666667,262.69437248130004,1389.6192485497,16.8950668517,67644.42857142861,115187.33055456099,236286.0,19.0,473511.0,118377.75,136250.664760152,236443.0,20.0,237236.0,118618.0,167495.211686782,237055.0,181.0,0.0,0.0,0.0,0.0,168.0,104.0,10.5594167823,6.335650069400001,0.0,455.0,73.1111111111,158.16403229280002,25015.8611111111,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,82.25,40.6,151.6666666667,0.0,0.0,0.0,0.0,0.0,0.0,5.0,203.0,3.0,455.0,14480.0,219.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.64.7.18
40.0,80.0,6.0,1581670051.0,525965.0,5.0,3.0,207.0,459.0,207.0,0.0,41.4,92.57321426850001,459.0,0.0,153.0,265.003773558,1266.2439515936999,15.210137556700001,75137.8571428571,128229.42866522301,262863.0,13.0,525965.0,131491.25,151808.203288173,263035.0,13.0,263081.0,131540.5,185767.55801942397,262898.0,183.0,0.0,0.0,0.0,0.0,168.0,104.0,9.506335972899999,5.7038015838,0.0,459.0,74.0,159.7834472028,25530.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,83.25,41.4,153.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,207.0,3.0,459.0,14480.0,219.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.141.73.59
48.0,22.0,6.0,1581671116.0,2307108.0,14.0,12.0,1239.0,2273.0,744.0,0.0,88.5,202.3974574179,976.0,0.0,189.4166666667,347.6425694023,1522.2521008985998,11.2695201092,92284.32,118603.50362367,292552.0,10.0,2307108.0,177469.846153846,124173.756628126,295474.0,43.0,2053862.0,186714.727272727,146463.892832391,393904.0,74.0,0.0,0.0,0.0,0.0,456.0,392.0,6.0682031357,5.2013169735,0.0,976.0,130.0740740741,273.5328592166,74820.2250712251,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,135.07692307690002,88.5,189.4166666667,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1239.0,12.0,2273.0,14600.0,233.0,7.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.64.7.18
54.0,22.0,6.0,1581671950.0,2825151.0,14.0,16.0,1096.0,2261.0,272.0,0.0,78.2857142857,82.5361725562,976.0,0.0,141.3125,302.9998281078,1188.25507026,10.6189014322,97419.0,114922.752530931,243918.0,19.0,2824375.0,217259.615384615,66080.2331028204,266595.0,19.0,2825128.0,188341.866666667,98179.82410707019,280446.0,23.0,0.0,0.0,0.0,0.0,456.0,520.0,4.955487335,5.6634140972,0.0,976.0,108.29032258059999,224.1629159857,50249.0129032258,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,111.9,78.2857142857,141.3125,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1096.0,16.0,2261.0,14600.0,227.0,11.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.141.73.59
57.0,67.0,17.0,1581670700.0,676.0,1.0,1.0,300.0,329.0,300.0,300.0,300.0,0.0,329.0,329.0,329.0,0.0,930473.372781065,2958.5798816568,676.0,0.0,676.0,676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1479.2899408284,1479.2899408284,300.0,329.0,309.6666666667,16.7431578065,280.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,464.5,300.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,300.0,1.0,329.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.69.142.177
59.0,9984.0,6.0,1581669038.0,72593289.0,91.0,83.0,7680.0,1728.0,192.0,64.0,84.3956043956,30.643788248899998,64.0,0.0,20.819277108399998,30.165456167800002,129.5987567115,2.396915781,419614.387283237,4044523.28247028,53132007.0,2.0,72508628.0,805651.4222222221,5601770.67220659,53175339.0,24.0,72549912.0,884755.024390244,5858282.73796248,53132007.0,2.0,1.0,0.0,0.0,0.0,1820.0,1660.0,1.2535594026999999,1.1433563783,0.0,192.0,54.1257142857,43.8572157057,1923.4553694581,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,54.436781609200004,84.3956043956,20.819277108399998,0.0,0.0,0.0,0.0,0.0,0.0,91.0,7680.0,83.0,1728.0,253.0,253.0,90.0,20.0,18407914.0,0.0,18407914.0,18407914.0,53132007.0,0.0,53132007.0,53132007.0,117.243.202.60
62.0,9984.0,6.0,1581672603.0,347411.0,5.0,5.0,3488.0,672.0,1168.0,0.0,697.6,452.9158862305,560.0,0.0,134.4,239.62637584369998,11974.2898181117,28.7843505243,38601.222222222204,32904.540464720696,83788.0,150.0,347411.0,86852.75,78445.8488613855,179854.0,150.0,237484.0,59371.0,34549.1771537326,89706.0,28398.0,1.0,0.0,0.0,0.0,100.0,100.0,14.3921752622,14.3921752622,0.0,1168.0,445.09090909089997,440.03305660949997,193629.09090909106,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,489.6,697.6,134.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3488.0,5.0,672.0,253.0,256.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.64.7.18
64.0,22.0,6.0,1581672976.0,1859492.0,11.0,11.0,1123.0,1969.0,648.0,0.0,102.0909090909,197.4216069965,976.0,0.0,179.0,364.1864906885,1662.8197378639002,11.831188303,88547.2380952381,119972.203999053,254803.0,10.0,1859492.0,185949.2,129113.120689486,292548.0,29.0,1605836.0,160583.6,129395.791910969,293145.0,76.0,0.0,0.0,0.0,0.0,360.0,360.0,5.9155941515,5.9155941515,0.0,976.0,134.4347826087,283.4445313841,80340.8023715415,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,140.54545454549998,102.0909090909,179.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1123.0,11.0,1969.0,14600.0,230.0,7.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.64.7.18
66.0,22.0,6.0,1581673133.0,828545.0,6.0,4.0,52.0,1017.0,32.0,0.0,8.6666666667,13.952299690999999,976.0,0.0,254.25,481.5546870986,1290.2135671569001,12.0693504879,92060.5555555556,136780.075691885,274751.0,18.0,828545.0,165709.0,151262.805244713,279256.0,18.0,553985.0,184661.666666667,159358.223541596,278508.0,663.0,0.0,0.0,0.0,0.0,200.0,136.0,7.2416102927,4.8277401952,0.0,976.0,97.1818181818,291.8550387373,85179.3636363636,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,106.9,8.6666666667,254.25,0.0,0.0,0.0,0.0,0.0,0.0,6.0,52.0,4.0,1017.0,14600.0,210.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.243.202.60
68.0,80.0,6.0,1581673343.0,5072860.0,4.0,4.0,191.0,606.0,191.0,0.0,47.75,95.5,606.0,0.0,151.5,303.0,157.1105845618,1.5770196694,724694.2857142859,1858872.99547994,4939689.0,23.0,133171.0,44390.3333333333,35532.6771484127,65835.0,3375.0,5072837.0,1690945.66666667,2869102.59475194,5003684.0,1816.0,0.0,0.0,0.0,0.0,136.0,136.0,0.7885098347,0.7885098347,0.0,606.0,88.5555555556,204.06439615419998,41642.277777777796,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,99.625,47.75,151.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,191.0,4.0,606.0,29200.0,219.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.69.142.177
71.0,67.0,17.0,1581672306.0,581.0,1.0,1.0,300.0,329.0,300.0,300.0,300.0,0.0,329.0,329.0,329.0,0.0,1082616.17900172,3442.3407917384,581.0,0.0,581.0,581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1721.1703958692,1721.1703958692,300.0,329.0,309.6666666667,16.7431578065,280.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,464.5,300.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,300.0,1.0,329.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.243.202.60
80.0,67.0,17.0,1581673725.0,666.0,1.0,1.0,300.0,329.0,300.0,300.0,300.0,0.0,329.0,329.0,329.0,0.0,944444.444444444,3003.003003003,666.0,0.0,666.0,666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1501.5015015015,1501.5015015015,300.0,329.0,309.6666666667,16.7431578065,280.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,464.5,300.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,300.0,1.0,329.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.64.7.18
88.0,9984.0,6.0,1581672886.0,23325726.0,41.0,36.0,3616.0,768.0,336.0,0.0,88.19512195120001,52.474383994600004,64.0,0.0,21.3333333333,30.597852399,187.94699037450002,3.3010762452,306917.447368421,2074403.32770599,18071741.0,8.0,23242584.0,581064.6,2864389.57615577,18156495.0,27.0,23242616.0,664074.7428571429,3041162.25528988,18071741.0,8.0,1.0,0.0,0.0,0.0,820.0,720.0,1.7577159228,1.5433603224,0.0,336.0,57.0256410256,54.4934106249,2969.5318015318,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,57.766233766199996,88.19512195120001,21.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,41.0,3616.0,36.0,768.0,256.0,254.0,39.0,20.0,1815918.0,0.0,1815918.0,1815918.0,18071741.0,0.0,18071741.0,18071741.0,61.141.73.59
90.0,22.0,6.0,1581676344.0,3714671.0,15.0,17.0,1128.0,2302.0,272.0,0.0,75.2,82.5583776142,976.0,0.0,135.4117647059,294.3853891635,923.3657570213,8.6144910276,119828.096774194,142575.439625333,536338.0,18.0,3713874.0,265276.71428571397,179477.56047631,840327.0,92.0,3714631.0,232164.4375,143519.68740024,536338.0,18.0,0.0,0.0,0.0,0.0,500.0,552.0,4.0380426692,4.5764483583999995,0.0,976.0,103.9393939394,218.0924315792,47564.3087121212,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,107.1875,75.2,135.4117647059,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1128.0,17.0,2302.0,14600.0,227.0,11.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.141.73.59
93.0,67.0,17.0,1581675084.0,678.0,1.0,1.0,300.0,329.0,300.0,300.0,300.0,0.0,329.0,329.0,329.0,0.0,927728.613569322,2949.8525073746,678.0,0.0,678.0,678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1474.9262536873,1474.9262536873,300.0,329.0,309.6666666667,16.7431578065,280.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,464.5,300.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,300.0,1.0,329.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.243.202.60
112.0,80.0,6.0,1582251988.0,951.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2103.049422,951.0,0.0,951.0,951.0,951.0,951.0,0.0,951.0,951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,2103.049422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,32738.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.192.162.252
113.0,3389.0,6.0,1578016847.0,2715279.0,8.0,11.0,1132.0,1581.0,661.0,0.0,141.5,222.7920235,1173.0,0.0,143.7272727,352.10171569999994,999.1606756000001,6.997439306,150848.8333,255846.046,1069937.0,2.0,2715279.0,387897.0,450342.7351,1235815.0,2.0,2630698.0,263069.8,321455.2732,1069937.0,677.0,0.0,0.0,0.0,0.0,168.0,228.0,2.9462902339999997,4.051149072,0.0,1173.0,135.65,290.7886328,84558.02895,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,142.7894737,141.5,143.7272727,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1132.0,11.0,1581.0,8192.0,62868.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.155.57.68
114.0,53.0,17.0,1578046734.0,34040.0,2.0,2.0,70.0,404.0,35.0,35.0,35.0,0.0,202.0,202.0,202.0,0.0,13924.79436,117.50881319999999,11346.66667,9912.644972,18433.0,19.0,18433.0,18433.0,0.0,18433.0,18433.0,19.0,19.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,16.0,16.0,58.75440658,58.75440658,35.0,202.0,101.8,91.4696671,8366.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,127.25,35.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,70.0,2.0,404.0,-1.0,-1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.101.65.66
115.0,8080.0,6.0,1580731517.0,10512.0,3.0,4.0,326.0,129.0,326.0,0.0,108.66666670000001,188.2161878,112.0,0.0,32.25,53.7672453,43283.86606,665.9056317000002,1752.0,3897.4315130000014,9700.0,16.0,515.0,257.5,290.6208871,463.0,52.0,10071.0,3357.0,5495.813589,9700.0,16.0,0.0,0.0,0.0,0.0,72.0,92.0,285.3881279,380.51750380000004,0.0,326.0,56.875,115.4066568,13318.69643,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,65.0,108.66666670000001,32.25,0.0,0.0,0.0,0.0,0.0,0.0,3.0,326.0,4.0,129.0,8192.0,219.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.148.79.82
116.0,8080.0,6.0,1580729052.0,474.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4219.409283,474.0,0.0,474.0,474.0,474.0,474.0,0.0,474.0,474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,4219.409283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2052.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.245.30.87
117.0,22.0,6.0,1581646149.0,367084.0,25.0,22.0,1928.0,2665.0,640.0,0.0,77.12,132.1187344777,976.0,0.0,121.13636363639999,258.64156029139997,12512.1225659522,128.0360898323,7980.086956521701,14808.0143703425,47051.0,6.0,367026.0,15292.75,18037.9475966641,47051.0,119.0,367061.0,17479.0952380952,32268.9982241543,125563.0,13.0,0.0,0.0,0.0,0.0,808.0,712.0,68.1043031023,59.93178673,0.0,976.0,95.6875,198.7062577316,39484.1768617021,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,97.72340425530001,77.12,121.13636363639999,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1928.0,22.0,2665.0,26883.0,230.0,16.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.155.57.68
118.0,53080.0,6.0,1582857358.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,189.0,258.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.207.111.66
119.0,80.0,6.0,1582252006.0,462.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4329.004329,462.0,0.0,462.0,462.0,462.0,462.0,0.0,462.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,4329.004329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,32738.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.116.83.153
120.0,8080.0,6.0,1580698184.0,11406.0,3.0,4.0,326.0,129.0,326.0,0.0,108.66666670000001,188.2161878,112.0,0.0,32.25,53.7672453,39891.28529,613.7120814,1901.0,4159.577238,10377.0,1.0,719.0,359.5,432.0422433,665.0,54.0,10764.0,3588.0,5882.596961,10377.0,1.0,0.0,0.0,0.0,0.0,72.0,92.0,263.0194634,350.69261789999996,0.0,326.0,56.875,115.4066568,13318.69643,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,65.0,108.66666670000001,32.25,0.0,0.0,0.0,0.0,0.0,0.0,3.0,326.0,4.0,129.0,8192.0,219.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.10.141.27
121.0,80.0,6.0,1581817663.0,59859.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.11777678,29929.5,18273.76055,42851.0,17008.0,59859.0,29929.5,18273.76055,42851.0,17008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,50.11777678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,225.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.155.57.68
122.0,80.0,6.0,1581817582.0,35440.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.43340858,35440.0,0.0,35440.0,35440.0,35440.0,35440.0,0.0,35440.0,35440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,56.43340858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,225.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.66.212.198
123.0,80.0,6.0,1581766174.0,3036387.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9880163497,1518193.5,699299.615215467,2012673.0,1023714.0,3036387.0,1518193.5,699299.615215467,2012673.0,1023714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.9880163497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,26883.0,-1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.244.232.151
124.0,21.0,6.0,1581678956.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,500000.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,26883.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.244.232.151
125.0,80.0,6.0,1581817607.0,3879.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.5968033,3879.0,0.0,3879.0,3879.0,3879.0,3879.0,0.0,3879.0,3879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,515.5968033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,225.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.155.57.68
126.0,8080.0,6.0,1580728704.0,10751.0,3.0,4.0,326.0,129.0,326.0,0.0,108.66666670000001,188.2161878,112.0,0.0,32.25,53.7672453,42321.6445,651.1022230000002,1791.8333329999994,3951.083569,9848.0,23.0,596.0,298.0,328.09754649999996,530.0,66.0,10244.0,3414.666667,5573.7558549999985,9848.0,37.0,0.0,0.0,0.0,0.0,72.0,92.0,279.0438099,372.05841319999996,0.0,326.0,56.875,115.4066568,13318.69643,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,65.0,108.66666670000001,32.25,0.0,0.0,0.0,0.0,0.0,0.0,3.0,326.0,4.0,129.0,8192.0,219.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.10.141.27
127.0,80.0,6.0,1582252328.0,1842.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1085.7763300000001,1842.0,0.0,1842.0,1842.0,1842.0,1842.0,0.0,1842.0,1842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1085.7763300000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,32738.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.101.65.66
128.0,22.0,6.0,1581650408.0,366238.0,25.0,22.0,1912.0,2665.0,640.0,0.0,76.48,131.9814128328,976.0,0.0,121.13636363639999,258.64156029139997,12497.3377967333,128.3318497807,7961.6956521739,14345.4217146789,43632.0,6.0,366182.0,15257.583333333301,17161.1886355246,43878.0,131.0,366218.0,17438.9523809524,21832.8612771579,57332.0,9.0,0.0,0.0,0.0,0.0,808.0,712.0,68.2616222238,60.070227556899994,0.0,976.0,95.3541666667,198.69173060810002,39478.4038120567,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,97.3829787234,76.48,121.13636363639999,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1912.0,22.0,2665.0,26883.0,230.0,16.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.200.111.91
