ID,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,SourceIP
31.0,80.0,6.0,1581670046.0,525976.0,5.0,3.0,215.0,467.0,215.0,0.0,43.0,96.1509230325,467.0,0.0,155.6666666667,269.6225757116,1296.6371089175,15.2098194594,75139.42857142861,128232.121387814,262910.0,9.0,525976.0,131494.0,151822.341265485,263024.0,9.0,263149.0,131574.5,185784.528582172,262944.0,205.0,0.0,0.0,0.0,0.0,168.0,104.0,9.5061371622,5.7036822973,0.0,467.0,75.7777777778,163.0312683029,26579.194444444398,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,85.25,43.0,155.6666666667,0.0,0.0,0.0,0.0,0.0,0.0,5.0,215.0,3.0,467.0,14480.0,219.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.141.73.59
32.0,80.0,6.0,1581670047.0,484168.0,5.0,3.0,214.0,466.0,214.0,0.0,42.8,95.703709437,466.0,0.0,155.3333333333,269.0452254424,1404.4711752945002,16.5231902976,69166.8571428571,118031.003739736,242059.0,15.0,484168.0,121042.0,139748.21010899098,242074.0,16.0,242302.0,121151.0,171044.887728339,242098.0,204.0,0.0,0.0,0.0,0.0,168.0,104.0,10.326993936000001,6.1961963615999975,0.0,466.0,75.55555555560001,162.6246530443,26446.7777777778,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,85.0,42.8,155.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,5.0,214.0,3.0,466.0,14480.0,219.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.64.7.18
33.0,80.0,6.0,1581670047.0,477025.0,5.0,3.0,214.0,466.0,214.0,0.0,42.8,95.703709437,466.0,0.0,155.3333333333,269.0452254424,1425.5018080813,16.7706095068,68146.42857142861,116289.973309334,238387.0,15.0,477025.0,119256.25,137667.743785233,238558.0,15.0,238627.0,119313.5,168494.353568599,238457.0,170.0,0.0,0.0,0.0,0.0,168.0,104.0,10.481630941799999,6.2889785651,0.0,466.0,75.55555555560001,162.6246530443,26446.7777777778,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,85.0,42.8,155.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,5.0,214.0,3.0,466.0,14480.0,219.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.141.73.59
34.0,80.0,6.0,1581670048.0,472066.0,5.0,3.0,214.0,466.0,214.0,0.0,42.8,95.703709437,466.0,0.0,155.3333333333,269.0452254424,1440.4765435342001,16.9467828651,67438.0,115085.569938199,235916.0,12.0,472066.0,118016.5,136253.535617735,236120.0,12.0,236112.0,118056.0,166694.766810479,235927.0,185.0,0.0,0.0,0.0,0.0,168.0,104.0,10.5917392907,6.355043574400001,0.0,466.0,75.55555555560001,162.6246530443,26446.7777777778,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,85.0,42.8,155.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,5.0,214.0,3.0,466.0,14480.0,219.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.69.142.177
35.0,80.0,6.0,1581670048.0,475848.0,5.0,3.0,214.0,466.0,214.0,0.0,42.8,95.703709437,466.0,0.0,155.3333333333,269.0452254424,1429.0277567627,16.812091256,67978.28571428571,116005.891829847,237796.0,7.0,475848.0,118962.0,137351.64875845698,238002.0,7.0,238004.0,119002.0,168034.027054046,237820.0,184.0,0.0,0.0,0.0,0.0,168.0,104.0,10.507557035,6.304534221,0.0,466.0,75.55555555560001,162.6246530443,26446.7777777778,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,85.0,42.8,155.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,5.0,214.0,3.0,466.0,14480.0,219.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.243.202.60
36.0,80.0,6.0,1581670049.0,515972.0,5.0,3.0,214.0,466.0,214.0,0.0,42.8,95.703709437,466.0,0.0,155.3333333333,269.0452254424,1317.9009713705,15.5047173102,73710.28571428571,125793.44262813599,257920.0,14.0,515972.0,128993.0,148929.869363626,258131.0,14.0,258015.0,129007.5,182179.69821168305,257828.0,187.0,0.0,0.0,0.0,0.0,168.0,104.0,9.6904483189,5.8142689913,0.0,466.0,75.55555555560001,162.6246530443,26446.7777777778,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,85.0,42.8,155.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,5.0,214.0,3.0,466.0,14480.0,219.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.243.202.60
37.0,80.0,6.0,1581670049.0,481116.0,5.0,3.0,207.0,459.0,207.0,0.0,41.4,92.57321426850001,459.0,0.0,153.0,265.003773558,1384.2815454069,16.628006551400002,68730.8571428572,117104.46890195699,240176.0,10.0,481116.0,120279.0,138548.124984305,240383.0,10.0,240349.0,120174.5,169692.192455929,240165.0,184.0,0.0,0.0,0.0,0.0,168.0,104.0,10.3925040946,6.235502456799999,0.0,459.0,74.0,159.7834472028,25530.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,83.25,41.4,153.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,207.0,3.0,459.0,14480.0,219.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.141.73.59
38.0,80.0,6.0,1581670050.0,473864.0,5.0,3.0,207.0,459.0,207.0,0.0,41.4,92.57321426850001,459.0,0.0,153.0,265.003773558,1405.4665473638001,16.8824810494,67694.8571428571,115516.38091259099,236821.0,15.0,473864.0,118466.0,136764.500610843,237030.0,15.0,236990.0,118495.0,167315.606564361,236805.0,185.0,0.0,0.0,0.0,0.0,168.0,104.0,10.5515506559,6.3309303935,0.0,459.0,74.0,159.7834472028,25530.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,83.25,41.4,153.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,207.0,3.0,459.0,14480.0,219.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.141.73.59
39.0,80.0,6.0,1581670050.0,473511.0,5.0,3.0,203.0,455.0,203.0,0.0,40.6,90.7843598865,455.0,0.0,151.6666666667,262.69437248130004,1389.6192485497,16.8950668517,67644.42857142861,115187.33055456099,236286.0,19.0,473511.0,118377.75,136250.664760152,236443.0,20.0,237236.0,118618.0,167495.211686782,237055.0,181.0,0.0,0.0,0.0,0.0,168.0,104.0,10.5594167823,6.335650069400001,0.0,455.0,73.1111111111,158.16403229280002,25015.8611111111,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,82.25,40.6,151.6666666667,0.0,0.0,0.0,0.0,0.0,0.0,5.0,203.0,3.0,455.0,14480.0,219.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.64.7.18
40.0,80.0,6.0,1581670051.0,525965.0,5.0,3.0,207.0,459.0,207.0,0.0,41.4,92.57321426850001,459.0,0.0,153.0,265.003773558,1266.2439515936999,15.210137556700001,75137.8571428571,128229.42866522301,262863.0,13.0,525965.0,131491.25,151808.203288173,263035.0,13.0,263081.0,131540.5,185767.55801942397,262898.0,183.0,0.0,0.0,0.0,0.0,168.0,104.0,9.506335972899999,5.7038015838,0.0,459.0,74.0,159.7834472028,25530.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,83.25,41.4,153.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,207.0,3.0,459.0,14480.0,219.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.141.73.59
41.0,0.0,0.0,1581669906.0,112640196.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0266334764,56320098.0,213.54624791830003,56320249.0,56319947.0,112640196.0,56320098.0,213.54624791830003,56320249.0,56319947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0266334764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,56320098.0,213.54624791830003,56320249.0,56319947.0,131.69.142.177
42.0,0.0,0.0,1581670075.0,112640430.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0266334211,56320215.0,132.9360748631,56320309.0,56320121.0,112640430.0,56320215.0,132.9360748631,56320309.0,56320121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0266334211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,56320215.0,132.9360748631,56320309.0,56320121.0,77.64.7.18
43.0,0.0,0.0,1581670244.0,112640904.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026633308999999997,56320452.0,45.2548339959,56320484.0,56320420.0,112640904.0,56320452.0,45.2548339959,56320484.0,56320420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026633308999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,56320452.0,45.2548339959,56320484.0,56320420.0,117.243.202.60
44.0,0.0,0.0,1581670413.0,112641065.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0266332709,56320532.5,79.9030662741,56320589.0,56320476.0,112641065.0,56320532.5,79.9030662741,56320589.0,56320476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0266332709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,56320532.5,79.9030662741,56320589.0,56320476.0,77.64.7.18
45.0,0.0,0.0,1581670581.0,112641155.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0266332496,56320577.5,283.5498192558,56320778.0,56320377.0,112641155.0,56320577.5,283.5498192558,56320778.0,56320377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0266332496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,56320577.5,283.5498192558,56320778.0,56320377.0,61.141.73.59
46.0,0.0,0.0,1581670750.0,112641311.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0266332127,56320655.5,88.3883476483,56320718.0,56320593.0,112641311.0,56320655.5,88.3883476483,56320718.0,56320593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0266332127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,56320655.5,88.3883476483,56320718.0,56320593.0,117.243.202.60
47.0,0.0,0.0,1581670919.0,112640750.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0266333454,56320375.0,185.2619766709,56320506.0,56320244.0,112640750.0,56320375.0,185.2619766709,56320506.0,56320244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0266333454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,56320375.0,185.2619766709,56320506.0,56320244.0,131.69.142.177
48.0,22.0,6.0,1581671116.0,2307108.0,14.0,12.0,1239.0,2273.0,744.0,0.0,88.5,202.3974574179,976.0,0.0,189.4166666667,347.6425694023,1522.2521008985998,11.2695201092,92284.32,118603.50362367,292552.0,10.0,2307108.0,177469.846153846,124173.756628126,295474.0,43.0,2053862.0,186714.727272727,146463.892832391,393904.0,74.0,0.0,0.0,0.0,0.0,456.0,392.0,6.0682031357,5.2013169735,0.0,976.0,130.0740740741,273.5328592166,74820.2250712251,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,135.07692307690002,88.5,189.4166666667,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1239.0,12.0,2273.0,14600.0,233.0,7.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.64.7.18
49.0,0.0,0.0,1581671088.0,112640660.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026633366699999998,56320330.0,84.8528137424,56320390.0,56320270.0,112640660.0,56320330.0,84.8528137424,56320390.0,56320270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026633366699999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,56320330.0,84.8528137424,56320390.0,56320270.0,61.141.73.59
50.0,0.0,0.0,1581671257.0,112640642.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026633370899999998,56320321.0,53.7401153702,56320359.0,56320283.0,112640642.0,56320321.0,53.7401153702,56320359.0,56320283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026633370899999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,56320321.0,53.7401153702,56320359.0,56320283.0,117.243.202.60
51.0,0.0,0.0,1581671426.0,112640974.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0266332924,56320487.0,29.6984848098,56320508.0,56320466.0,112640974.0,56320487.0,29.6984848098,56320508.0,56320466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0266332924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,56320487.0,29.6984848098,56320508.0,56320466.0,131.69.142.177
52.0,0.0,0.0,1581671595.0,112641062.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0266332716,56320531.0,193.74725804509998,56320668.0,56320394.0,112641062.0,56320531.0,193.74725804509998,56320668.0,56320394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0266332716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,56320531.0,193.74725804509998,56320668.0,56320394.0,131.69.142.177
53.0,0.0,0.0,1581671764.0,112641124.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026633257,56320562.0,7.071067811900001,56320567.0,56320557.0,112641124.0,56320562.0,7.071067811900001,56320567.0,56320557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026633257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,56320562.0,7.071067811900001,56320567.0,56320557.0,117.243.202.60
54.0,22.0,6.0,1581671950.0,2825151.0,14.0,16.0,1096.0,2261.0,272.0,0.0,78.2857142857,82.5361725562,976.0,0.0,141.3125,302.9998281078,1188.25507026,10.6189014322,97419.0,114922.752530931,243918.0,19.0,2824375.0,217259.615384615,66080.2331028204,266595.0,19.0,2825128.0,188341.866666667,98179.82410707019,280446.0,23.0,0.0,0.0,0.0,0.0,456.0,520.0,4.955487335,5.6634140972,0.0,976.0,108.29032258059999,224.1629159857,50249.0129032258,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,111.9,78.2857142857,141.3125,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1096.0,16.0,2261.0,14600.0,227.0,11.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.141.73.59
55.0,0.0,0.0,1581671933.0,112641151.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026633250600000002,56320575.5,153.4421715175,56320684.0,56320467.0,112641151.0,56320575.5,153.4421715175,56320684.0,56320467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026633250600000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,56320575.5,153.4421715175,56320684.0,56320467.0,61.141.73.59
56.0,0.0,0.0,1581672102.0,112641308.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026633213500000003,56320654.0,190.9188309204,56320789.0,56320519.0,112641308.0,56320654.0,190.9188309204,56320789.0,56320519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026633213500000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,56320654.0,190.9188309204,56320789.0,56320519.0,61.141.73.59
57.0,67.0,17.0,1581670700.0,676.0,1.0,1.0,300.0,329.0,300.0,300.0,300.0,0.0,329.0,329.0,329.0,0.0,930473.372781065,2958.5798816568,676.0,0.0,676.0,676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1479.2899408284,1479.2899408284,300.0,329.0,309.6666666667,16.7431578065,280.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,464.5,300.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,300.0,1.0,329.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.69.142.177
58.0,0.0,0.0,1581672271.0,112641033.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0266332785,56320516.5,185.9690834521,56320648.0,56320385.0,112641033.0,56320516.5,185.9690834521,56320648.0,56320385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0266332785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,56320516.5,185.9690834521,56320648.0,56320385.0,61.141.73.59
59.0,9984.0,6.0,1581669038.0,72593289.0,91.0,83.0,7680.0,1728.0,192.0,64.0,84.3956043956,30.643788248899998,64.0,0.0,20.819277108399998,30.165456167800002,129.5987567115,2.396915781,419614.387283237,4044523.28247028,53132007.0,2.0,72508628.0,805651.4222222221,5601770.67220659,53175339.0,24.0,72549912.0,884755.024390244,5858282.73796248,53132007.0,2.0,1.0,0.0,0.0,0.0,1820.0,1660.0,1.2535594026999999,1.1433563783,0.0,192.0,54.1257142857,43.8572157057,1923.4553694581,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,54.436781609200004,84.3956043956,20.819277108399998,0.0,0.0,0.0,0.0,0.0,0.0,91.0,7680.0,83.0,1728.0,253.0,253.0,90.0,20.0,18407914.0,0.0,18407914.0,18407914.0,53132007.0,0.0,53132007.0,53132007.0,117.243.202.60
60.0,0.0,0.0,1581672440.0,112641270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026633222400000003,56320635.0,89.09545442950001,56320698.0,56320572.0,112641270.0,56320635.0,89.09545442950001,56320698.0,56320572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026633222400000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,56320635.0,89.09545442950001,56320698.0,56320572.0,61.141.73.59
61.0,0.0,0.0,1581672609.0,112642177.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026633008,56321088.5,775.6961389616,56321637.0,56320540.0,112642177.0,56321088.5,775.6961389616,56321637.0,56320540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026633008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,56321088.5,775.6961389616,56321637.0,56320540.0,131.69.142.177
62.0,9984.0,6.0,1581672603.0,347411.0,5.0,5.0,3488.0,672.0,1168.0,0.0,697.6,452.9158862305,560.0,0.0,134.4,239.62637584369998,11974.2898181117,28.7843505243,38601.222222222204,32904.540464720696,83788.0,150.0,347411.0,86852.75,78445.8488613855,179854.0,150.0,237484.0,59371.0,34549.1771537326,89706.0,28398.0,1.0,0.0,0.0,0.0,100.0,100.0,14.3921752622,14.3921752622,0.0,1168.0,445.09090909089997,440.03305660949997,193629.09090909106,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,489.6,697.6,134.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3488.0,5.0,672.0,253.0,256.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.64.7.18
63.0,0.0,0.0,1581672778.0,112641271.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0266332222,56320635.5,17.6776695297,56320648.0,56320623.0,112641271.0,56320635.5,17.6776695297,56320648.0,56320623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0266332222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,56320635.5,17.6776695297,56320648.0,56320623.0,117.243.202.60
64.0,22.0,6.0,1581672976.0,1859492.0,11.0,11.0,1123.0,1969.0,648.0,0.0,102.0909090909,197.4216069965,976.0,0.0,179.0,364.1864906885,1662.8197378639002,11.831188303,88547.2380952381,119972.203999053,254803.0,10.0,1859492.0,185949.2,129113.120689486,292548.0,29.0,1605836.0,160583.6,129395.791910969,293145.0,76.0,0.0,0.0,0.0,0.0,360.0,360.0,5.9155941515,5.9155941515,0.0,976.0,134.4347826087,283.4445313841,80340.8023715415,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,140.54545454549998,102.0909090909,179.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1123.0,11.0,1969.0,14600.0,230.0,7.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.64.7.18
